"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","import_low","import_upp","MSM_pop","pop2022","cum_icni_prop"
"11615","BRA","Brazil","Americas","Latin America and the Caribbean",2022-08-11,108.211558386974,4313.28858258773,132.175381407135,3484.65405278007,2022-05-13,NA,NA,2e+06,215313.498,0.00174232702639004
"11616","BRB","Barbados","Americas","Latin America and the Caribbean",2022-08-11,0,1,0,1,2022-07-04,NA,NA,2600,281.635,0.000384615384615385
"11617","CAN","Canada","Americas","Northern America",2022-08-11,12.1938603342225,1225.85214419302,14.8095506211955,1131.45656927565,2022-04-28,NA,NA,349800,38454.327,0.0032345813872946
"11618","CHE","Switzerland","Europe","Western Europe",2022-08-11,6.86219655394917,419.453876684916,6.2442674957095,376.273175046402,2022-05-13,2022-05-11,2022-05-16,80000,8740.472,0.00470341468808002
"11619","CHL","Chile","Americas","Latin America and the Caribbean",2022-08-11,9,232,9.71428571428571,169,2022-06-02,NA,NA,122600,19603.733,0.00137846655791191
"11620","CHN","China","Asia","Eastern Asia",2022-08-11,0,0,0,0,2022-09-09,NA,NA,23241963.5931,1425887.337,0
"11621","COL","Colombia","Americas","Latin America and the Caribbean",2022-08-11,36,282,16.1428571428571,148.285714285714,2022-05-30,NA,NA,356700,51874.024,0.000415715487204133
"11622","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-08-11,0,3,0,3,2022-07-13,NA,NA,10100,5180.829,0.000297029702970297
"11623","CUB","Cuba","Americas","Latin America and the Caribbean",2022-08-11,0,0,0,0,2022-08-17,NA,NA,279200,11212.191,0
"11624","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-08-11,0,1,0.0714285714285714,0.214285714285714,2022-08-09,NA,NA,3029.62765740541,191.163,7.07300495365921e-05
"11625","CYP","Cyprus","Asia","Western Asia",2022-08-11,0,3,0,3,2022-07-26,NA,NA,12765.1776,1251.488,0.000235014356557013
"11626","CZE","Czechia","Europe","Eastern Europe",2022-08-11,0,41,0.785714285714286,36.4285714285714,2022-05-09,NA,NA,111094.883774052,10493.986,0.000327905032086454
"11627","DEU","Germany","Europe","Western Europe",2022-08-11,12.2252350871617,3302.27126348869,25.4310848105984,3161.34125777781,2022-05-02,NA,NA,750000,83369.843,0.00421512167703707
"11628","DNK","Denmark","Europe","Northern Europe",2022-08-11,4.04013278928339,162.053624380665,3.50230868101053,138.985885292726,2022-05-16,NA,NA,50000,5882.261,0.00277971770585451
"11629","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-08-11,1,8,0.285714285714286,5.71428571428571,2022-06-27,NA,NA,142000,11228.821,4.02414486921529e-05
"11630","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-08-11,2,28,1.07142857142857,18.7142857142857,2022-06-04,NA,NA,89400,18001,0.000209332054969639
"11631","EGY","Egypt","Africa","Northern Africa",2022-08-11,0,0,0,0,2022-09-01,2022-08-30,2022-09-04,64300,110990.103,0
"11632","ESP","Spain","Europe","Southern Europe",2022-08-11,48.6121539132092,6365.67671200539,65.4023660467241,5978.94314886552,2022-04-26,NA,NA,890200,47558.63,0.00671640434606327
"11633","EST","Estonia","Europe","Northern Europe",2022-08-11,0,9,0,9,2022-06-16,NA,NA,9000,1326.062,0.001
"11634","FIN","Finland","Europe","Northern Europe",2022-08-11,0,26,0.214285714285714,25.1428571428571,2022-05-15,NA,NA,58159.5605503088,5540.745,0.000432308237974189
"11635","FRA","France","Europe","Western Europe",2022-08-11,11.7048521649313,3389.77449274726,35.657528430524,3201.24332082903,2022-05-07,NA,NA,330000,64626.628,0.00970073733584556
"11636","GBR","The United Kingdom","Europe","Northern Europe",2022-08-11,14.9630905375532,3258.07970909127,22.2129361633058,3120.35098024232,2022-04-17,NA,NA,708621.322760554,67508.936,0.00440341107446
"11637","GEO","Georgia","Asia","Western Asia",2022-08-11,0,2,0,2,2022-05-29,NA,NA,18500,3744.385,0.000108108108108108
"11638","GRC","Greece","Europe","Southern Europe",2022-08-11,1,53,0.785714285714286,49.5714285714286,2022-06-02,NA,NA,94000,10384.971,0.000527355623100304
"11639","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-08-11,0,4,0.0714285714285714,3.21428571428571,2022-07-16,NA,NA,116500,17843.908,2.75904353157572e-05
"11640","GUM","Guam","Oceania","Micronesia",2022-08-11,0,0,0,0,2022-09-05,2022-09-03,2022-09-08,2799.9162,171.774,0
"11641","GUY","Guyana","Americas","Latin America and the Caribbean",2022-08-11,0,0,0,0,2022-08-15,NA,NA,3300,808.726,0
"11642","HKG","Hong Kong","Asia","Eastern Asia",2022-08-11,0,0,0,0,2022-08-30,NA,NA,122068.4995,7488.865,0
"11643","HND","Honduras","Americas","Latin America and the Caribbean",2022-08-11,0,4,0.142857142857143,3.71428571428571,2022-07-26,NA,NA,40900,10432.86,9.08138316451275e-05
"11644","HRV","Croatia","Europe","Southern Europe",2022-08-11,0,23,0.642857142857143,18,2022-06-19,NA,NA,29500,4030.358,0.000610169491525424
"11645","HUN","Hungary","Europe","Eastern Europe",2022-08-11,1,65,1.14285714285714,59.3571428571429,2022-05-26,NA,NA,210310.1988,9967.308,0.000282236159709925
"11646","IDN","Indonesia","Asia","South-eastern Asia",2022-08-11,1,1,0.0714285714285714,0.0714285714285714,2022-08-11,NA,NA,754300,275501.339,9.4695176227723e-08
"11647","IND","India","Asia","Southern Asia",2022-08-11,0,10.0093572440861,0.129873929924059,9.87008637828304,2022-07-08,2022-07-06,2022-07-11,238200,1417173.173,4.14361308911967e-05
"11648","IRL","Ireland","Europe","Northern Europe",2022-08-11,4.30879229394196,131.137967970002,2.19228227220653,113.154293264638,2022-05-16,NA,NA,86500,5023.109,0.00130814211866633
"11649","IRN","Iran","Asia","Southern Asia",2022-08-11,0.262899971557204,0.665876510793831,0.0475626079138451,0.0953398082392198,2022-08-10,2022-08-08,2022-08-13,313924.554014187,88550.57,3.03702934415609e-07
"11650","ISL","Iceland","Europe","Northern Europe",2022-08-11,0,11.9759192993909,0.0589871412222325,11.5149145462136,2022-06-07,2022-06-05,2022-06-10,3914.21044817071,372.899,0.00294182305695778
"11651","ISR","Israel","Asia","Western Asia",2022-08-11,8,198,3,176.714285714286,2022-05-16,NA,NA,92190.7518,9038.309,0.00191683311247588
"11652","ITA","Italy","Europe","Southern Europe",2022-08-11,5,744,8.14285714285714,692.642857142857,2022-05-09,NA,NA,426434.30034556,59037.474,0.00162426628575979
"11653","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-08-11,0,4,0.0714285714285714,3.42857142857143,2022-07-03,NA,NA,42400,2827.377,8.08625336927224e-05
"11654","JOR","Jordan","Asia","Western Asia",2022-08-11,0,0,0,0,2022-09-02,2022-08-31,2022-09-05,115115.8638,11285.869,0
"11655","JPN","Japan","Asia","Eastern Asia",2022-08-11,0,3.96521223624863,0.119507157210734,3.60203710736251,2022-07-15,NA,NA,7e+05,123951.692,5.14576729623216e-06
"11656","KOR","Republic of Korea","Asia","Eastern Asia",2022-08-11,0,1,0,1,2022-06-19,NA,NA,520231.319373243,51815.81,1.92222183240479e-06
"11657","LBN","Lebanon","Asia","Western Asia",2022-08-11,0,8,0.142857142857143,6.42857142857143,2022-06-06,NA,NA,16500,5489.739,0.00038961038961039
"11658","LTU","Lithuania","Europe","Northern Europe",2022-08-11,0,5,0.214285714285714,4.42857142857143,2022-07-26,NA,NA,28866.5134903663,2750.055,0.000153415528690342
"11659","LUX","Luxembourg","Europe","Western Europe",2022-08-11,1,46,0.928571428571429,41.1428571428571,2022-06-05,NA,NA,5885.0710259828,647.599,0.00699105532647099
"11660","LVA","Latvia","Europe","Northern Europe",2022-08-11,0,4,0.142857142857143,3.42857142857143,2022-05-24,NA,NA,19425.7358698135,1850.651,0.000176496347502554
"11661","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-08-11,0,1,0,1,2022-07-22,NA,NA,503.836479112461,31.791,0.00198477093552567
"11662","MAR","Morocco","Africa","Northern Africa",2022-08-11,0,2,0,2,2022-05-26,NA,NA,42000,37457.971,4.76190476190476e-05
"11663","MCO","Monaco","Europe","Western Europe",2022-08-11,0,3,0.142857126927797,1.88358900172722,2022-07-15,2022-07-13,2022-07-18,331.412888603235,36.469,0.00568351161496993
"11664","MDA","Republic of Moldova","Europe","Eastern Europe",2022-08-11,0,2,0.142857142857143,0.714285714285714,2022-08-06,NA,NA,14600,3272.996,4.89236790606654e-05
"11665","MEX","Mexico","Americas","Latin America and the Caribbean",2022-08-11,29,449,17.7142857142857,320.071428571429,2022-05-20,NA,NA,1200000,127504.125,0.00026672619047619
"11666","MLT","Malta","Europe","Southern Europe",2022-08-11,1,31,0.364448534649068,29.4985554210817,2022-05-15,NA,NA,3851.9846274941,533.286,0.00765801483488058
"11667","MNE","Montenegro","Europe","Southern Europe",2022-08-11,0,1.00000033569033,0.00892390996367225,0.998236015059126,2022-07-26,2022-07-24,2022-07-29,4529.48366200923,627.082,0.000220386271272324
"11668","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-08-11,0,2.00668379348642,0.0718951468622123,1.44139586074377,2022-07-09,2022-07-07,2022-07-12,12384.9859,367.507,0.000116382519316697
"11669","NCL","New Caledonia","Oceania","Melanesia",2022-08-11,0,1,0,1,2022-07-06,2022-07-04,2022-07-09,4726.185,289.95,0.000211587146927173
"11670","NLD","Netherlands","Europe","Western Europe",2022-08-11,2,1111,7.85714285714286,1061.57142857143,2022-04-27,NA,NA,230000,17564.014,0.00461552795031056
"11671","NOR","Norway","Europe","Northern Europe",2022-08-11,1,73,0.714285714285714,69.3571428571429,2022-05-23,NA,NA,57042.4383237622,5434.319,0.00121588671338845
"11672","NZL","New Zealand","Oceania","Australia and New Zealand",2022-08-11,0,2.99620023936707,0.0238206130440592,2.98553232253842,2022-07-06,NA,NA,37500,5185.288,7.96141952676912e-05
"11673","PAN","Panama","Americas","Latin America and the Caribbean",2022-08-11,0,4,0.214285714285714,2.35714285714286,2022-06-28,NA,NA,29600,4408.581,7.96332046332046e-05
"11674","PER","Peru","Americas","Latin America and the Caribbean",2022-08-11,44,1077,40,810,2022-06-15,NA,NA,260000,34049.588,0.00311538461538462
"11675","PHL","Philippines","Asia","South-eastern Asia",2022-08-11,0,4,0.142857142857143,2.28571428571429,2022-07-12,NA,NA,678100,115559.009,3.37076284576653e-06
"11676","POL","Poland","Europe","Eastern Europe",2022-08-11,1,124,2.54258093443548,112.536925913991,2022-05-16,NA,NA,840985.7595,39857.145,0.000133815495259871
"11677","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-08-11,3.50052578442267,66.4022394766621,2.96103130245131,45.3085697099147,2022-06-23,2022-06-21,2022-06-26,109606.1159,3252.407,0.000413376291440272
"11678","PRT","Portugal","Europe","Southern Europe",2022-08-11,2.05826889977527,811.368809274494,6.60295577222021,773.4824375168,2022-04-22,NA,NA,74187.6105711891,10270.865,0.0104260324811861
"11679","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-08-11,0,0,0,0,2022-08-19,2022-08-17,2022-08-22,27700,6780.744,0
"11680","QAT","Qatar","Asia","Western Asia",2022-08-11,0,3,0.0714285714285714,2.85714285714286,2022-07-09,NA,NA,27490.2444,2695.122,0.000103932974024154
"11681","ROU","Romania","Europe","Eastern Europe",2022-08-11,0,33,0.428571428571429,31.0714285714286,2022-06-02,NA,NA,10500,19659.267,0.00295918367346939
"11682","RUS","Russia","Europe","Eastern Europe",2022-08-11,0,1,0,1,2022-07-06,2022-07-04,2022-07-09,1532011.64928064,144713.314,6.52736550971759e-07
"11683","SAU","Saudi Arabia","Asia","Western Asia",2022-08-11,0,5,0.142857142857143,4.71428571428571,2022-07-03,NA,NA,371369.964,36408.82,1.2694310717831e-05
"11684","SDN","Sudan","Africa","Northern Africa",2022-08-11,0,1,0,1,2022-07-09,NA,NA,132000,46874.204,7.57575757575758e-06
"11685","SGP","Singapore","Asia","South-eastern Asia",2022-08-11,0,14,0.205094372378411,13.7294345513637,2022-06-14,NA,NA,97403.7307,5975.689,0.000140953888035869
"11686","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-08-11,0,0,0,0,2022-08-22,NA,NA,54100,6336.392,0
"11687","SMR","San Marino","Europe","Southern Europe",2022-08-11,0,0,0,0,2022-09-15,NA,NA,243.129957586457,33.66,0
"11688","SRB","Serbia","Europe","Southern Europe",2022-08-11,0,32,0.642857142857143,30.1428571428571,2022-06-03,NA,NA,40000,7221.365,0.000753571428571429
"11689","SVK","Slovakia","Europe","Eastern Europe",2022-08-11,0,12,0.142857142857143,10.8571428571429,2022-06-23,NA,NA,119076.8583,5643.453,9.11776058937462e-05
"11690","SVN","Slovenia","Europe","Southern Europe",2022-08-11,0,43,0.285714285714286,41.2857142857143,2022-05-18,NA,NA,15311.8711173472,2119.844,0.0026963206501223
"11691","SWE","Sweden","Europe","Northern Europe",2022-08-11,4,142,2,129.214285714286,2022-05-05,NA,NA,1e+05,10549.347,0.00129214285714286
"11692","THA","Thailand","Asia","South-eastern Asia",2022-08-11,0,6,0.214285714285714,4.35714285714286,2022-07-09,NA,NA,527900,71697.03,8.25372770816984e-06
"11693","TUR","Türkiye","Asia","Western Asia",2022-08-11,0,10,0.214285714285714,9.5,2022-06-25,NA,NA,870480.6582,85341.241,1.09135107259526e-05
"11694","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-08-11,0,3,0.0714285714285714,2.64285714285714,2022-06-20,NA,NA,239889.946426095,23893.394,1.10169566596295e-05
"11695","UKR","Ukraine","Europe","Eastern Europe",2022-08-11,0,0,0,0,2022-08-26,NA,NA,179400,39701.739,0
"11696","URY","Uruguay","Americas","Latin America and the Caribbean",2022-08-11,0,3,0.0714285714285714,2.21428571428571,2022-07-20,NA,NA,28600,3422.794,7.74225774225774e-05
"11697","USA","United States of America","Americas","Northern America",2022-08-11,320.5099174084,14999.8500224452,439.459173670625,12208.9441661292,2022-04-29,NA,NA,4500000,338289.857,0.00271309870358426
"11698","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-08-11,0,1,0,1,2022-05-28,NA,NA,210800,28301.696,4.7438330170778e-06
"11699","VNM","Viet Nam","Asia","South-eastern Asia",2022-08-11,0,0,0,0,2022-09-18,NA,NA,256000,98186.856,0
"11700","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-08-11,0.502646417845625,4.45528392520152,0.104244837133502,3.22179325726249,2022-06-16,2022-06-14,2022-06-19,309700,59893.885,1.04029488448902e-05
"11701","ABW","Aruba","Americas","Latin America and the Caribbean",2022-08-12,0,2,0.142857142857143,0.571428571428571,2022-08-09,NA,NA,3587.1965,106.445,0.000159296701875287
"11702","AND","Andorra","Europe","Southern Europe",2022-08-12,0,4,0,4,2022-06-20,NA,NA,576.577710468845,79.824,0.00693748635677815
"11703","ARE","United Arab Emirates","Asia","Western Asia",2022-08-12,0,16,0,16,2022-05-12,NA,NA,96299.5158,9441.129,0.000166148291266902
"11704","ARG","Argentina","Americas","Latin America and the Caribbean",2022-08-12,7.02656786939748,117.382881670092,4.72853846773875,82.2820304343813,2022-05-03,NA,NA,205600,45510.318,0.000400204428182788
"11705","AUS","Australia","Oceania","Australia and New Zealand",2022-08-12,0,33.0045496159125,0,33.0045496159125,2022-05-08,NA,NA,263500,26177.413,0.000125254457745399
"11706","AUT","Austria","Europe","Western Europe",2022-08-12,2.01915932750309,227.529890889155,4.83583252847198,202.707813699551,2022-05-14,NA,NA,81238.97811776,8939.617,0.00249520388360518
"11707","BEL","Belgium","Europe","Western Europe",2022-08-12,3.2613891206304,680.432686238059,7.98120773017289,635.188954584079,2022-05-10,NA,NA,105923.535897807,11655.93,0.00599667438591645
"11708","BEN","Benin","Africa","Sub-Saharan Africa",2022-08-12,0,3,0,3,2022-06-08,2022-06-06,2022-06-11,5800,13352.864,0.000517241379310345
"11709","BGR","Bulgaria","Europe","Eastern Europe",2022-08-12,0,4,0,4,2022-06-10,NA,NA,57800,6781.953,6.9204152249135e-05
"11710","BHR","Bahrain","Asia","Western Asia",2022-08-12,0,0,0,0,2022-09-10,2022-09-08,2022-09-13,15016.7766,1472.233,0
"11711","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-08-12,0,2,0,2,2022-06-18,2022-06-16,2022-06-21,2800,409.984,0.000714285714285714
"11712","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-08-12,0,3,0.0714285714285714,3,2022-07-02,NA,NA,6900,3233.526,0.000434782608695652
"11713","BMU","Bermuda","Americas","Northern America",2022-08-12,0,1,0,1,2022-07-16,NA,NA,718.819322375309,64.184,0.00139117017151896
"11714","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-08-12,7.40591836876077,42.0231548732714,2.75798607583239,14.8390796677819,2022-07-26,2022-07-24,2022-07-29,35500,12224.11,0.000418002244162871
"11715","BRA","Brazil","Americas","Latin America and the Caribbean",2022-08-12,131.339999437301,4444.62858202503,131.256689985179,3615.91074276525,2022-05-13,NA,NA,2e+06,215313.498,0.00180795537138263
"11716","BRB","Barbados","Americas","Latin America and the Caribbean",2022-08-12,0,1,0,1,2022-07-04,NA,NA,2600,281.635,0.000384615384615385
"11717","CAN","Canada","Americas","Northern America",2022-08-12,10.0690543934632,1235.92119858648,14.3730695846597,1145.82963886031,2022-04-28,NA,NA,349800,38454.327,0.00327567078004663
"11718","CHE","Switzerland","Europe","Western Europe",2022-08-12,5.59861621251553,425.052492897432,6.40127489262133,382.674449939023,2022-05-13,2022-05-11,2022-05-16,80000,8740.472,0.00478343062423779
"11719","CHL","Chile","Americas","Latin America and the Caribbean",2022-08-12,9,241,9.71428571428571,178.714285714286,2022-06-02,NA,NA,122600,19603.733,0.00145770216732696
"11720","CHN","China","Asia","Eastern Asia",2022-08-12,0,0,0,0,2022-09-09,NA,NA,23241963.5931,1425887.337,0
"11721","COL","Colombia","Americas","Latin America and the Caribbean",2022-08-12,26,308,17.7142857142857,166,2022-05-30,NA,NA,356700,51874.024,0.000465377067563779
"11722","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-08-12,0,3,0,3,2022-07-13,NA,NA,10100,5180.829,0.000297029702970297
"11723","CUB","Cuba","Americas","Latin America and the Caribbean",2022-08-12,0,0,0,0,2022-08-17,NA,NA,279200,11212.191,0
"11724","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-08-12,0,1,0.0714285714285714,0.285714285714286,2022-08-09,NA,NA,3029.62765740541,191.163,9.43067327154562e-05
"11725","CYP","Cyprus","Asia","Western Asia",2022-08-12,0,3,0,3,2022-07-26,NA,NA,12765.1776,1251.488,0.000235014356557013
"11726","CZE","Czechia","Europe","Eastern Europe",2022-08-12,0,41,0.785714285714286,37.2142857142857,2022-05-09,NA,NA,111094.883774052,10493.986,0.000334977493562828
"11727","DEU","Germany","Europe","Western Europe",2022-08-12,16.516692097404,3318.78795558609,24.2723237328262,3185.61358151063,2022-05-02,NA,NA,750000,83369.843,0.00424748477534751
"11728","DNK","Denmark","Europe","Northern Europe",2022-08-12,2.01651238530949,164.070136765974,3.42651691463753,142.412402207363,2022-05-16,NA,NA,50000,5882.261,0.00284824804414726
"11729","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-08-12,0,8,0.285714285714286,6,2022-06-27,NA,NA,142000,11228.821,4.22535211267606e-05
"11730","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-08-12,1,29,1.14285714285714,19.8571428571429,2022-06-04,NA,NA,89400,18001,0.00022211569191435
