"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"229","BMU","Bermuda","Americas","Northern America",2022-05-03,0,0,0,0,2022-07-21,718.819322375309,64.184,0
"230","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-01,35500,12224.11,0
"231","BIH","Bosnia And Herzegovina","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-07-13,6900,3233.526,0
"232","BRA","Brazil","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-06-08,2e+06,215313.498,0
"233","BGR","Bulgaria","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-06-23,57800,6781.953,0
"234","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-05-03,0,3,0,3,2022-02-17,7000,27914.536,0.000428571428571429
"235","CAN","Canada","Americas","Northern America",2022-05-03,0,0,0,0,2022-05-19,349800,38454.327,0
"236","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-05-03,0,6,0,6,2022-03-04,3000,5579.144,0.002
"237","CHL","Chile","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-06-17,122600,19603.733,0
"238","CHN","China","Asia","Eastern Asia",2022-05-03,0,0,0,0,2022-06-24,23241963.5931,1425887.337,0
"239","COL","Colombia","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-06-23,356700,51874.024,0
"240","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-20,10100,5180.829,0
"241","HRV","Croatia","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-06-23,29500,4030.358,0
"242","CUB","Cuba","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-20,279200,11212.191,0
"243","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-15,3029.62765740541,191.163,0
"244","CYP","Cyprus","Asia","Western Asia",2022-05-03,0,0,0,0,2022-08-02,12765.1776,1251.488,0
"245","CZE","Czech Republic","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-05-24,111094.883774052,10493.986,0
"246","COD","Democratic Republic Of The Congo","Africa","Sub-Saharan Africa",2022-05-03,0,0,0,0,2022-05-08,194900,99010.212,0
"247","DNK","Denmark","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-05-23,50000,5882.261,0
"248","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-06,142000,11228.821,0
"249","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-06,89400,18001,0
"250","EGY","Egypt","Africa","Northern Africa",2022-05-03,0,0,0,0,2022-09-07,64300,110990.103,0
"251","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-30,54100,6336.392,0
"252","EST","Estonia","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-06-28,9000,1326.062,0
"253","FIN","Finland","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-05-27,58159.5605503088,5540.745,0
"254","FRA","France","Europe","Western Europe",2022-05-03,0,0,0,0,2022-05-19,330000,64626.628,0
"255","GEO","Georgia","Asia","Western Asia",2022-05-03,0,0,0,0,2022-06-15,18500,3744.385,0
"256","DEU","Germany","Europe","Western Europe",2022-05-03,0,0,0,0,2022-05-19,750000,83369.843,0
"257","GHA","Ghana","Africa","Sub-Saharan Africa",2022-05-03,0,0,0,0,2022-06-08,54800,33475.87,0
"258","GIB","Gibraltar","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-06-01,235.82739112419,32.649,0
"259","GRC","Greece","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-06-08,94000,10384.971,0
"260","GRL","Greenland","Americas","Northern America",2022-05-03,0,0,0,0,2022-08-09,632.382709978253,56.466,0
"261","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-25,13336.8424,395.752,0
"262","GUM","Guam","Oceania","Micronesia",2022-05-03,0,0,0,0,2022-09-11,2799.9162,171.774,0
"263","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-03,116500,17843.908,0
"264","GUY","Guyana","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-22,3300,808.726,0
"265","HND","Honduras","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-13,40900,10432.86,0
"266","HKG","Hong Kong","Asia","Eastern Asia",2022-05-03,0,0,0,0,2022-09-06,122068.4995,7488.865,0
"267","HUN","Hungary","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-05-31,210310.1988,9967.308,0
"268","ISL","Iceland","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-06-15,3914.21044817071,372.899,0
"269","IND","India","Asia","Southern Asia",2022-05-03,0,0,0,0,2022-07-14,238200,1417173.173,0
"270","IDN","Indonesia","Asia","South-eastern Asia",2022-05-03,0,0,0,0,2022-08-19,754300,275501.339,0
"271","IRN","Iran","Asia","Southern Asia",2022-05-03,0,0,0,0,2022-08-16,313924.554014187,88550.57,0
"272","IRL","Ireland","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-05-27,86500,5023.109,0
"273","ISR","Israel","Asia","Western Asia",2022-05-03,0,0,0,0,2022-05-21,92190.7518,9038.309,0
"274","ITA","Italy","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-05-19,426434.30034556,59037.474,0
"275","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-06,42400,2827.377,0
"276","JPN","Japan","Asia","Eastern Asia",2022-05-03,0,0,0,0,2022-07-25,7e+05,123951.692,0
"277","JOR","Jordan","Asia","Western Asia",2022-05-03,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"278","LVA","Latvia","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-06-03,19425.7358698135,1850.651,0
"279","LBN","Lebanon","Asia","Western Asia",2022-05-03,0,0,0,0,2022-06-20,16500,5489.739,0
"280","LBR","Liberia","Africa","Sub-Saharan Africa",2022-05-03,0,0,0,0,2022-07-23,74600,5302.681,0
"281","LTU","Lithuania","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-08-03,28866.5134903663,2750.055,0
"282","LUX","Luxembourg","Europe","Western Europe",2022-05-03,0,0,0,0,2022-06-16,5885.0710259828,647.599,0
"283","MLT","Malta","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-05-28,3851.9846274941,533.286,0
"284","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-15,12384.9859,367.507,0
"285","MEX","Mexico","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-05-28,1200000,127504.125,0
"286","MDA","Moldova","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-08-08,14600,3272.996,0
"287","MCO","Monaco","Europe","Western Europe",2022-05-03,0,0,0,0,2022-07-21,331.412888603235,36.469,0
"288","MNE","Montenegro","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-08-01,4529.48366200923,627.082,0
"289","MAR","Morocco","Africa","Northern Africa",2022-05-03,0,0,0,0,2022-06-02,42000,37457.971,0
"290","NLD","Netherlands","Europe","Western Europe",2022-05-03,0,0,0,0,2022-05-20,230000,17564.014,0
"291","NCL","New Caledonia","Oceania","Melanesia",2022-05-03,0,0,0,0,2022-07-12,4726.185,289.95,0
"292","NZL","New Zealand","Oceania","Australia and New Zealand",2022-05-03,0,0,0,0,2022-07-09,37500,5185.288,0
"293","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-05-03,0,15,0.357142857142857,11.4285714285714,2022-01-31,240000,218541.212,4.76190476190476e-05
"294","NOR","Norway","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-05-31,57042.4383237622,5434.319,0
"295","PAN","Panama","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-05,29600,4408.581,0
"296","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-25,27700,6780.744,0
"297","PER","Peru","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-06-26,260000,34049.588,0
"298","PHL","Philippines","Asia","South-eastern Asia",2022-05-03,0,0,0,0,2022-07-28,678100,115559.009,0
"299","POL","Poland","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-06-10,840985.7595,39857.145,0
"300","PRT","Portugal","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-05-17,74187.6105711891,10270.865,0
"301","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-06-29,109606.1159,3252.407,0
"302","QAT","Qatar","Asia","Western Asia",2022-05-03,0,0,0,0,2022-07-20,27490.2444,2695.122,0
"303","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-05-03,0,2,0,2,2022-04-12,1300,5970.424,0.00153846153846154
"304","ROU","Romania","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-06-13,10500,19659.267,0
"305","RUS","Russia","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-07-12,1532011.64928064,144713.314,0
"306","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-08-01,503.836479112461,31.791,0
"307","SAU","Saudi Arabia","Asia","Western Asia",2022-05-03,0,0,0,0,2022-07-14,371369.964,36408.82,0
"308","SRB","Serbia","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-06-17,40000,7221.365,0
"309","SGP","Singapore","Asia","South-eastern Asia",2022-05-03,0,0,0,0,2022-06-20,97403.7307,5975.689,0
"310","SVK","Slovakia","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-07-07,119076.8583,5643.453,0
"311","SVN","Slovenia","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-05-24,15311.8711173472,2119.844,0
"312","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-05-03,0,0,0,0,2022-06-22,309700,59893.885,0
"313","KOR","South Korea","Asia","Eastern Asia",2022-05-03,0,0,0,0,2022-06-22,520231.319373243,51815.81,0
"314","SSD","South Sudan","Africa","Sub-Saharan Africa",2022-05-03,0,0,0,0,2022-08-29,158240.878,10913.164,0
"315","ESP","Spain","Europe","Southern Europe",2022-05-03,0,0,0,0,2022-05-18,890200,47558.63,0
"316","SDN","Sudan","Africa","Northern Africa",2022-05-03,0,0,0,0,2022-07-31,132000,46874.204,0
"317","SWE","Sweden","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-05-19,1e+05,10549.347,0
"318","CHE","Switzerland","Europe","Western Europe",2022-05-03,0,0,0,0,2022-05-21,80000,8740.472,0
"319","TWN","Taiwan","Asia","Eastern Asia",2022-05-03,0,0,0,0,2022-06-24,239889.946426095,23893.394,0
"320","THA","Thailand","Asia","South-eastern Asia",2022-05-03,0,0,0,0,2022-07-21,527900,71697.03,0
"321","TUR","Turkey","Asia","Western Asia",2022-05-03,0,0,0,0,2022-06-30,870480.6582,85341.241,0
"322","UKR","Ukraine","Europe","Eastern Europe",2022-05-03,0,0,0,0,2022-09-15,179400,39701.739,0
"323","ARE","United Arab Emirates","Asia","Western Asia",2022-05-03,0,0,0,0,2022-05-24,96299.5158,9441.129,0
"324","GBR","United Kingdom","Europe","Northern Europe",2022-05-03,0,0,0,0,2022-05-06,708621.322760554,67508.936,0
"325","USA","United States","Americas","Northern America",2022-05-03,0,0,0,0,2022-05-18,4500000,338289.857,0
"326","URY","Uruguay","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-07-29,28600,3422.794,0
"327","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-05-03,0,0,0,0,2022-06-12,210800,28301.696,0
"328","AND","Andorra","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-07-25,576.577710468845,79.824,0
"329","ARG","Argentina","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-05-27,205600,45510.318,0
"330","ABW","Aruba","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-22,3587.1965,106.445,0
"331","AUS","Australia","Oceania","Australia and New Zealand",2022-05-04,0,0,0,0,2022-05-20,263500,26177.413,0
"332","AUT","Austria","Europe","Western Europe",2022-05-04,0,0,0,0,2022-05-23,81238.97811776,8939.617,0
"333","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-06-24,2800,409.984,0
"334","BHR","Bahrain","Asia","Western Asia",2022-05-04,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"335","BRB","Barbados","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-16,2600,281.635,0
"336","BEL","Belgium","Europe","Western Europe",2022-05-04,0,0,0,0,2022-05-19,105923.535897807,11655.93,0
"337","BEN","Benin","Africa","Sub-Saharan Africa",2022-05-04,0,0,0,0,2022-06-14,5800,13352.864,0
"338","BMU","Bermuda","Americas","Northern America",2022-05-04,0,0,0,0,2022-07-21,718.819322375309,64.184,0
"339","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-01,35500,12224.11,0
"340","BIH","Bosnia And Herzegovina","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-07-13,6900,3233.526,0
"341","BRA","Brazil","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-06-08,2e+06,215313.498,0
"342","BGR","Bulgaria","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-06-23,57800,6781.953,0
"343","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-05-04,0,3,0,3,2022-02-17,7000,27914.536,0.000428571428571429
"344","CAN","Canada","Americas","Northern America",2022-05-04,0,0,0,0,2022-05-19,349800,38454.327,0
"345","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-05-04,0,6,0,6,2022-03-04,3000,5579.144,0.002
"346","CHL","Chile","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-06-17,122600,19603.733,0
"347","CHN","China","Asia","Eastern Asia",2022-05-04,0,0,0,0,2022-06-24,23241963.5931,1425887.337,0
"348","COL","Colombia","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-06-23,356700,51874.024,0
"349","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-20,10100,5180.829,0
"350","HRV","Croatia","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-06-23,29500,4030.358,0
"351","CUB","Cuba","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-20,279200,11212.191,0
"352","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-15,3029.62765740541,191.163,0
"353","CYP","Cyprus","Asia","Western Asia",2022-05-04,0,0,0,0,2022-08-02,12765.1776,1251.488,0
"354","CZE","Czech Republic","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-05-24,111094.883774052,10493.986,0
"355","COD","Democratic Republic Of The Congo","Africa","Sub-Saharan Africa",2022-05-04,0,0,0,0,2022-05-08,194900,99010.212,0
"356","DNK","Denmark","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-05-23,50000,5882.261,0
"357","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-06,142000,11228.821,0
"358","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-06,89400,18001,0
"359","EGY","Egypt","Africa","Northern Africa",2022-05-04,0,0,0,0,2022-09-07,64300,110990.103,0
"360","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-30,54100,6336.392,0
"361","EST","Estonia","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-06-28,9000,1326.062,0
"362","FIN","Finland","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-05-27,58159.5605503088,5540.745,0
"363","FRA","France","Europe","Western Europe",2022-05-04,0,0,0,0,2022-05-19,330000,64626.628,0
"364","GEO","Georgia","Asia","Western Asia",2022-05-04,0,0,0,0,2022-06-15,18500,3744.385,0
"365","DEU","Germany","Europe","Western Europe",2022-05-04,0,0,0,0,2022-05-19,750000,83369.843,0
"366","GHA","Ghana","Africa","Sub-Saharan Africa",2022-05-04,0,0,0,0,2022-06-08,54800,33475.87,0
"367","GIB","Gibraltar","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-06-01,235.82739112419,32.649,0
"368","GRC","Greece","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-06-08,94000,10384.971,0
"369","GRL","Greenland","Americas","Northern America",2022-05-04,0,0,0,0,2022-08-09,632.382709978253,56.466,0
"370","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-25,13336.8424,395.752,0
"371","GUM","Guam","Oceania","Micronesia",2022-05-04,0,0,0,0,2022-09-11,2799.9162,171.774,0
"372","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-03,116500,17843.908,0
"373","GUY","Guyana","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-22,3300,808.726,0
"374","HND","Honduras","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-13,40900,10432.86,0
"375","HKG","Hong Kong","Asia","Eastern Asia",2022-05-04,0,0,0,0,2022-09-06,122068.4995,7488.865,0
"376","HUN","Hungary","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-05-31,210310.1988,9967.308,0
"377","ISL","Iceland","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-06-15,3914.21044817071,372.899,0
"378","IND","India","Asia","Southern Asia",2022-05-04,0,0,0,0,2022-07-14,238200,1417173.173,0
"379","IDN","Indonesia","Asia","South-eastern Asia",2022-05-04,0,0,0,0,2022-08-19,754300,275501.339,0
"380","IRN","Iran","Asia","Southern Asia",2022-05-04,0,0,0,0,2022-08-16,313924.554014187,88550.57,0
"381","IRL","Ireland","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-05-27,86500,5023.109,0
"382","ISR","Israel","Asia","Western Asia",2022-05-04,0,0,0,0,2022-05-21,92190.7518,9038.309,0
"383","ITA","Italy","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-05-19,426434.30034556,59037.474,0
"384","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-06,42400,2827.377,0
"385","JPN","Japan","Asia","Eastern Asia",2022-05-04,0,0,0,0,2022-07-25,7e+05,123951.692,0
"386","JOR","Jordan","Asia","Western Asia",2022-05-04,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"387","LVA","Latvia","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-06-03,19425.7358698135,1850.651,0
"388","LBN","Lebanon","Asia","Western Asia",2022-05-04,0,0,0,0,2022-06-20,16500,5489.739,0
"389","LBR","Liberia","Africa","Sub-Saharan Africa",2022-05-04,0,0,0,0,2022-07-23,74600,5302.681,0
"390","LTU","Lithuania","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-08-03,28866.5134903663,2750.055,0
"391","LUX","Luxembourg","Europe","Western Europe",2022-05-04,0,0,0,0,2022-06-16,5885.0710259828,647.599,0
"392","MLT","Malta","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-05-28,3851.9846274941,533.286,0
"393","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-15,12384.9859,367.507,0
"394","MEX","Mexico","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-05-28,1200000,127504.125,0
"395","MDA","Moldova","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-08-08,14600,3272.996,0
"396","MCO","Monaco","Europe","Western Europe",2022-05-04,0,0,0,0,2022-07-21,331.412888603235,36.469,0
"397","MNE","Montenegro","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-08-01,4529.48366200923,627.082,0
"398","MAR","Morocco","Africa","Northern Africa",2022-05-04,0,0,0,0,2022-06-02,42000,37457.971,0
"399","NLD","Netherlands","Europe","Western Europe",2022-05-04,0,0,0,0,2022-05-20,230000,17564.014,0
"400","NCL","New Caledonia","Oceania","Melanesia",2022-05-04,0,0,0,0,2022-07-12,4726.185,289.95,0
"401","NZL","New Zealand","Oceania","Australia and New Zealand",2022-05-04,0,0,0,0,2022-07-09,37500,5185.288,0
"402","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-05-04,0,15,0.357142857142857,11.7857142857143,2022-01-31,240000,218541.212,4.91071428571429e-05
"403","NOR","Norway","Europe","Northern Europe",2022-05-04,0,0,0,0,2022-05-31,57042.4383237622,5434.319,0
"404","PAN","Panama","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-07-05,29600,4408.581,0
"405","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-25,27700,6780.744,0
"406","PER","Peru","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-06-26,260000,34049.588,0
"407","PHL","Philippines","Asia","South-eastern Asia",2022-05-04,0,0,0,0,2022-07-28,678100,115559.009,0
"408","POL","Poland","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-06-10,840985.7595,39857.145,0
"409","PRT","Portugal","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-05-17,74187.6105711891,10270.865,0
"410","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-06-29,109606.1159,3252.407,0
"411","QAT","Qatar","Asia","Western Asia",2022-05-04,0,0,0,0,2022-07-20,27490.2444,2695.122,0
"412","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-05-04,0,2,0,2,2022-04-12,1300,5970.424,0.00153846153846154
"413","ROU","Romania","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-06-13,10500,19659.267,0
"414","RUS","Russia","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-07-12,1532011.64928064,144713.314,0
"415","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-05-04,0,0,0,0,2022-08-01,503.836479112461,31.791,0
"416","SAU","Saudi Arabia","Asia","Western Asia",2022-05-04,0,0,0,0,2022-07-14,371369.964,36408.82,0
"417","SRB","Serbia","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-06-17,40000,7221.365,0
"418","SGP","Singapore","Asia","South-eastern Asia",2022-05-04,0,0,0,0,2022-06-20,97403.7307,5975.689,0
"419","SVK","Slovakia","Europe","Eastern Europe",2022-05-04,0,0,0,0,2022-07-07,119076.8583,5643.453,0
"420","SVN","Slovenia","Europe","Southern Europe",2022-05-04,0,0,0,0,2022-05-24,15311.8711173472,2119.844,0
"421","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-05-04,0,0,0,0,2022-06-22,309700,59893.885,0
"422","KOR","South Korea","Asia","Eastern Asia",2022-05-04,0,0,0,0,2022-06-22,520231.319373243,51815.81,0
