"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"12256","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-08-24,0,0,0,0,2022-07-20,12384.9859,367.507,0
"12257","MEX","Mexico","Americas","Latin America and the Caribbean",2022-08-24,133,385,17.0714285714286,216.428571428571,2022-06-03,1200000,127504.125,0.000180357142857143
"12258","MDA","Moldova","Europe","Eastern Europe",2022-08-24,0,2,0.0714285714285714,1.57142857142857,2022-08-09,14600,3272.996,0.000107632093933464
"12259","MCO","Monaco","Europe","Western Europe",2022-08-24,0,3,0.214285714285714,2.78571428571429,2022-08-12,331.412888603235,36.469,0.00840557015587079
"12260","MNE","Montenegro","Europe","Southern Europe",2022-08-24,0,2,0.0714285714285714,1.21428571428571,2022-07-31,4529.48366200923,627.082,0.000268084798377895
"12261","MAR","Morocco","Africa","Northern Africa",2022-08-24,0,1,0,1,2022-06-02,42000,37457.971,2.38095238095238e-05
"12262","NLD","Netherlands","Europe","Western Europe",2022-08-24,0,1090,9.35714285714286,1048.35714285714,2022-05-22,230000,17564.014,0.00455807453416149
"12263","NCL","New Caledonia","Oceania","Melanesia",2022-08-24,0,0,0,0,2022-07-12,4726.185,289.95,0
"12264","NZL","New Zealand","Oceania","Australia and New Zealand",2022-08-24,0,4,0.0714285714285714,4,2022-07-11,37500,5185.288,0.000106666666666667
"12265","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-08-24,0,172,1.07142857142857,166.642857142857,2022-05-01,240000,218541.212,0.000694345238095238
"12266","NOR","Norway","Europe","Northern Europe",2022-08-24,0,76,0.714285714285714,72.7142857142857,2022-05-31,57042.4383237622,5434.319,0.00127474013823836
"12267","PAN","Panama","Americas","Latin America and the Caribbean",2022-08-24,0,7,0.357142857142857,4.07142857142857,2022-07-06,29600,4408.581,0.000137548262548263
"12268","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-08-24,0,0,0,0,2022-08-26,27700,6780.744,0
"12269","PER","Peru","Americas","Latin America and the Caribbean",2022-08-24,60,1188,45.7857142857143,833.428571428571,2022-06-28,260000,34049.588,0.00320549450549451
"12270","PHL","Philippines","Asia","South-eastern Asia",2022-08-24,0,0,0.214285714285714,1.64285714285714,2022-07-29,678100,115559.009,2.4227357953947e-06
"12271","POL","Poland","Europe","Eastern Europe",2022-08-24,0,121,2.57142857142857,101.785714285714,2022-06-13,840985.7595,39857.145,0.00012103143618773
"12272","PRT","Portugal","Europe","Southern Europe",2022-08-24,0,810,7.14285714285714,782.857142857143,2022-05-17,74187.6105711891,10270.865,0.0105523973184974
"12273","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-08-24,11,77,3.07142857142857,54.1428571428571,2022-07-01,109606.1159,3252.407,0.00049397660612529
"12274","QAT","Qatar","Asia","Western Asia",2022-08-24,0,3,0,3,2022-07-21,27490.2444,2695.122,0.000109129622725362
"12275","ROU","Romania","Europe","Eastern Europe",2022-08-24,0,35,0.5,32.4285714285714,2022-06-14,10500,19659.267,0.00308843537414966
"12276","RUS","Russia","Europe","Eastern Europe",2022-08-24,0,1,0,1,2022-07-12,1532011.64928064,144713.314,6.52736550971759e-07
"12277","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-08-24,0,0,0,0,2022-08-04,503.836479112461,31.791,0
"12278","SAU","Saudi Arabia","Asia","Western Asia",2022-08-24,0,7,0.142857142857143,5.85714285714286,2022-07-14,371369.964,36408.82,1.57717193766991e-05
"12279","SRB","Serbia","Europe","Southern Europe",2022-08-24,0,31,0.571428571428571,27,2022-06-17,40000,7221.365,0.000675
"12280","SGP","Singapore","Asia","South-eastern Asia",2022-08-24,0,16,0.0714285714285714,15.4285714285714,2022-06-21,97403.7307,5975.689,0.000158398157007876
"12281","SVK","Slovakia","Europe","Eastern Europe",2022-08-24,0,12,0.285714285714286,10.2142857142857,2022-07-07,119076.8583,5643.453,8.57789318605638e-05
"12282","SVN","Slovenia","Europe","Southern Europe",2022-08-24,0,43,0.142857142857143,42.8571428571429,2022-05-24,15311.8711173472,2119.844,0.00279894877175325
"12283","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-08-24,0,4,0.0714285714285714,3.64285714285714,2022-06-23,309700,59893.885,1.17625351722865e-05
"12284","KOR","South Korea","Asia","Eastern Asia",2022-08-24,0,1,0,1,2022-06-22,520231.319373243,51815.81,1.92222183240479e-06
"12285","ESP","Spain","Europe","Southern Europe",2022-08-24,1,6284,80.1428571428571,5758.07142857143,2022-05-18,890200,47558.63,0.0064682896299387
"12286","SDN","Sudan","Africa","Northern Africa",2022-08-24,0,2,0,2,2022-08-01,132000,46874.204,1.51515151515152e-05
"12287","SWE","Sweden","Europe","Northern Europe",2022-08-24,0,150,1.92857142857143,134.357142857143,2022-05-18,1e+05,10549.347,0.00134357142857143
"12288","CHE","Switzerland","Europe","Western Europe",2022-08-24,8,424,5.5,389.142857142857,2022-05-21,80000,8740.472,0.00486428571428571
"12289","THA","Thailand","Asia","South-eastern Asia",2022-08-24,0,5,0.0714285714285714,4.71428571428571,2022-07-21,527900,71697.03,8.93026276621655e-06
"12290","TUR","Turkey","Asia","Western Asia",2022-08-24,0,1,0,1,2022-06-30,870480.6582,85341.241,1.14879060273186e-06
"12291","UKR","Ukraine","Europe","Eastern Europe",2022-08-24,0,0,0,0,2022-09-15,179400,39701.739,0
"12292","ARE","United Arab Emirates","Asia","Western Asia",2022-08-24,0,0,0,0,2022-05-24,96299.5158,9441.129,0
"12293","GBR","United Kingdom","Europe","Northern Europe",2022-08-24,0,3340,23.0714285714286,3137.14285714286,2022-05-07,708621.322760554,67508.936,0.00442710761923108
"12294","USA","United States","Americas","Northern America",2022-08-24,1307,15356,461,12341.7857142857,2022-06-03,4500000,338289.857,0.00274261904761905
"12295","URY","Uruguay","Americas","Latin America and the Caribbean",2022-08-24,1,3,0.0714285714285714,2.07142857142857,2022-07-31,28600,3422.794,7.24275724275724e-05
"12296","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-08-24,0,1,0,1,2022-06-14,210800,28301.696,4.7438330170778e-06
"12297","AND","Andorra","Europe","Southern Europe",2022-08-25,0,4,0,4,2022-07-25,576.577710468845,79.824,0.00693748635677815
"12298","ARG","Argentina","Americas","Latin America and the Caribbean",2022-08-25,0,72,2.5,63.7857142857143,2022-06-03,205600,45510.318,0.000310241801000556
"12299","ABW","Aruba","Americas","Latin America and the Caribbean",2022-08-25,0,1,0.0714285714285714,0.142857142857143,2022-08-21,3587.1965,106.445,3.98241754688216e-05
"12300","AUS","Australia","Oceania","Australia and New Zealand",2022-08-25,0,102,2.28571428571429,85.3571428571429,2022-05-20,263500,26177.413,0.000323936026023313
"12301","AUT","Austria","Europe","Western Europe",2022-08-25,16,250,4.57142857142857,215.214285714286,2022-05-23,81238.97811776,8939.617,0.00264915057649201
"12302","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-08-25,0,0,0.0714285714285714,0.714285714285714,2022-06-27,2800,409.984,0.000255102040816327
"12303","BHR","Bahrain","Asia","Western Asia",2022-08-25,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"12304","BRB","Barbados","Americas","Latin America and the Caribbean",2022-08-25,0,0,0,0,2022-07-19,2600,281.635,0
"12305","BEL","Belgium","Europe","Western Europe",2022-08-25,0,671,8.92857142857143,606.214285714286,2022-05-19,105923.535897807,11655.93,0.00572313113016877
"12306","BEN","Benin","Africa","Sub-Saharan Africa",2022-08-25,0,3,0,3,2022-06-15,5800,13352.864,0.000517241379310345
"12307","BMU","Bermuda","Americas","Northern America",2022-08-25,0,0,0,0,2022-07-23,718.819322375309,64.184,0
"12308","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-08-25,0,45,2.78571428571429,27.1428571428571,2022-08-03,35500,12224.11,0.000764587525150905
"12309","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-08-25,0,3,0.142857142857143,2.71428571428571,2022-07-14,6900,3233.526,0.000393374741200828
"12310","BRA","Brazil","Americas","Latin America and the Caribbean",2022-08-25,88,3984,112.071428571429,3208.14285714286,2022-06-10,2e+06,215313.498,0.00160407142857143
"12311","BGR","Bulgaria","Europe","Eastern Europe",2022-08-25,0,4,0,4,2022-06-23,57800,6781.953,6.9204152249135e-05
"12312","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-08-25,0,7,0,7,2022-06-13,7000,27914.536,0.001
"12313","CAN","Canada","Americas","Northern America",2022-08-25,38,1206,14.1428571428571,1111.14285714286,2022-06-03,349800,38454.327,0.00317650902556563
"12314","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-08-25,0,3,0,3,2022-05-01,3000,5579.144,0.001
"12315","CHL","Chile","Americas","Latin America and the Caribbean",2022-08-25,63,270,10.2857142857143,177.214285714286,2022-06-18,122600,19603.733,0.00144546725704964
"12316","CHN","China","Asia","Eastern Asia",2022-08-25,0,3,0,3,2022-06-24,23241963.5931,1425887.337,1.29076873732417e-07
"12317","COL","Colombia","Americas","Latin America and the Caribbean",2022-08-25,0,273,15.5714285714286,154.428571428571,2022-06-25,356700,51874.024,0.000432936841683688
"12318","COG","Congo","Africa","Sub-Saharan Africa",2022-08-25,0,3,0,3,2022-05-21,1300,5970.424,0.00230769230769231
"12319","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-08-25,0,3,0,3,2022-07-21,10100,5180.829,0.000297029702970297
"12320","HRV","Croatia","Europe","Southern Europe",2022-08-25,0,25,0.928571428571429,18.3571428571429,2022-06-24,29500,4030.358,0.00062227602905569
"12321","CUB","Cuba","Americas","Latin America and the Caribbean",2022-08-25,0,1,0.0714285714285714,0.214285714285714,2022-08-23,279200,11212.191,7.67498976668031e-07
"12322","CUW","Curacao","Americas","Latin America and the Caribbean",2022-08-25,0,1,0.0714285714285714,0.428571428571429,2022-08-18,3029.62765740541,191.163,0.000141460099073184
"12323","CYP","Cyprus","Asia","Western Asia",2022-08-25,0,4,0.0714285714285714,3.57142857142857,2022-08-03,12765.1776,1251.488,0.000279778995901206
"12324","CZE","Czechia","Europe","Eastern Europe",2022-08-25,0,41,0.857142857142857,37,2022-05-24,111094.883774052,10493.986,0.000333048640432908
"12325","COD","Democratic Republic of Congo","Africa","Sub-Saharan Africa",2022-08-25,11,174,0.785714285714286,163.785714285714,2022-06-13,194900,99010.212,0.000840357692589606
"12326","DNK","Denmark","Europe","Northern Europe",2022-08-25,0,169,2.85714285714286,154.928571428571,2022-05-23,50000,5882.261,0.00309857142857143
"12327","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-08-25,0,7,0.214285714285714,5.78571428571429,2022-07-06,142000,11228.821,4.07444668008048e-05
"12328","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-08-25,0,35,1.64285714285714,21.6428571428571,2022-06-14,89400,18001,0.00024209012464046
"12329","EGY","Egypt","Africa","Northern Africa",2022-08-25,0,0,0,0,2022-09-27,64300,110990.103,0
"12330","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-08-25,0,0,0,0,2022-09-01,54100,6336.392,0
"12331","EST","Estonia","Europe","Northern Europe",2022-08-25,0,10,0.0714285714285714,9.21428571428571,2022-06-28,9000,1326.062,0.00102380952380952
"12332","FIN","Finland","Europe","Northern Europe",2022-08-25,0,22,0,22,2022-05-20,58159.5605503088,5540.745,0.000378269708227415
"12333","FRA","France","Europe","Western Europe",2022-08-25,0,2889,20.5714285714286,2781.57142857143,2022-05-19,330000,64626.628,0.00842900432900433
"12334","GEO","Georgia","Asia","Western Asia",2022-08-25,0,2,0.0714285714285714,1.64285714285714,2022-06-15,18500,3744.385,8.88030888030888e-05
"12335","DEU","Germany","Europe","Western Europe",2022-08-25,37,3387,25.8571428571429,3227.35714285714,2022-05-20,750000,83369.843,0.00430314285714286
"12336","GHA","Ghana","Africa","Sub-Saharan Africa",2022-08-25,9,56,0.642857142857143,47.6428571428571,2022-06-13,54800,33475.87,0.000869395203336809
"12337","GIB","Gibraltar","Europe","Southern Europe",2022-08-25,0,6,0,6,2022-06-02,235.82739112419,32.649,0.0254423371746513
"12338","GRC","Greece","Europe","Southern Europe",2022-08-25,2,54,0.928571428571429,50,2022-06-09,94000,10384.971,0.000531914893617021
"12339","GRL","Greenland","Americas","Northern America",2022-08-25,0,2,0,2,2022-08-10,632.382709978253,56.466,0.00316264181237462
"12340","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-08-25,0,0,0,0,2022-08-05,13336.8424,395.752,0
"12341","GUM","Guam","Oceania","Micronesia",2022-08-25,0,0,0,0,2022-09-12,2799.9162,171.774,0
"12342","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-08-25,1,5,0.142857142857143,3.5,2022-08-04,116500,17843.908,3.00429184549356e-05
"12343","GUY","Guyana","Americas","Latin America and the Caribbean",2022-08-25,0,1,0.0714285714285714,0.142857142857143,2022-08-24,3300,808.726,4.32900432900433e-05
"12344","HND","Honduras","Americas","Latin America and the Caribbean",2022-08-25,0,3,0.214285714285714,2.35714285714286,2022-08-14,40900,10432.86,5.76318546978694e-05
"12345","HUN","Hungary","Europe","Eastern Europe",2022-08-25,0,64,0.928571428571429,60.2142857142857,2022-05-31,210310.1988,9967.308,0.000286311772124509
"12346","ISL","Iceland","Europe","Northern Europe",2022-08-25,0,12,0.0714285714285714,11.7142857142857,2022-06-09,3914.21044817071,372.899,0.0029927582763876
"12347","IND","India","Asia","Southern Asia",2022-08-25,0,10,0.0714285714285714,9.78571428571429,2022-07-14,238200,1417173.173,4.10819239534605e-05
"12348","IDN","Indonesia","Asia","South-eastern Asia",2022-08-25,0,1,0.0714285714285714,0.285714285714286,2022-08-22,754300,275501.339,3.78780704910892e-07
"12349","IRN","Iran","Asia","Southern Asia",2022-08-25,0,0,0.0714285714285714,0.0714285714285714,2022-08-18,313924.554014187,88550.57,2.27534197357953e-07
"12350","IRL","Ireland","Europe","Northern Europe",2022-08-25,0,128,1.92857142857143,112.785714285714,2022-05-16,86500,5023.109,0.00130388109000826
"12351","ISR","Israel","Asia","Western Asia",2022-08-25,2,215,2.92857142857143,192.785714285714,2022-05-21,92190.7518,9038.309,0.00209116110370752
"12352","ITA","Italy","Europe","Southern Europe",2022-08-25,0,714,8.21428571428571,675.714285714286,2022-05-19,426434.30034556,59037.474,0.00158456832662551
"12353","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-08-25,0,4,0.0714285714285714,4,2022-07-08,42400,2827.377,9.43396226415094e-05
"12354","JPN","Japan","Asia","Eastern Asia",2022-08-25,0,0,0,0,2022-07-25,7e+05,123951.692,0
"12355","JOR","Jordan","Asia","Western Asia",2022-08-25,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"12356","LVA","Latvia","Europe","Northern Europe",2022-08-25,0,4,0.0714285714285714,3.71428571428571,2022-06-03,19425.7358698135,1850.651,0.0001912043764611
"12357","LBN","Lebanon","Asia","Western Asia",2022-08-25,0,6,0,6,2022-06-20,16500,5489.739,0.000363636363636364
"12358","LBR","Liberia","Africa","Sub-Saharan Africa",2022-08-25,0,2,0,2,2022-08-01,74600,5302.681,2.68096514745308e-05
"12359","LTU","Lithuania","Europe","Northern Europe",2022-08-25,0,5,0,5,2022-08-04,28866.5134903663,2750.055,0.000173211080779418
"12360","LUX","Luxembourg","Europe","Western Europe",2022-08-25,3,50,1.14285714285714,43.9285714285714,2022-06-16,5885.0710259828,647.599,0.00746440803086747
"12361","MLT","Malta","Europe","Southern Europe",2022-08-25,0,31,0.0714285714285714,30.6428571428571,2022-05-30,3851.9846274941,533.286,0.00795508292638017
"12362","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-08-25,0,0,0,0,2022-07-20,12384.9859,367.507,0
"12363","MEX","Mexico","Americas","Latin America and the Caribbean",2022-08-25,1,386,17.0714285714286,233.5,2022-06-03,1200000,127504.125,0.000194583333333333
"12364","MDA","Moldova","Europe","Eastern Europe",2022-08-25,0,2,0.0714285714285714,1.64285714285714,2022-08-09,14600,3272.996,0.00011252446183953
"12365","MCO","Monaco","Europe","Western Europe",2022-08-25,0,3,0.214285714285714,3,2022-08-12,331.412888603235,36.469,0.00905215247555316
"12366","MNE","Montenegro","Europe","Southern Europe",2022-08-25,0,2,0.0714285714285714,1.28571428571429,2022-07-31,4529.48366200923,627.082,0.000283854492400124
"12367","MAR","Morocco","Africa","Northern Africa",2022-08-25,0,1,0,1,2022-06-02,42000,37457.971,2.38095238095238e-05
"12368","NLD","Netherlands","Europe","Western Europe",2022-08-25,46,1136,12.6428571428571,1061,2022-05-22,230000,17564.014,0.00461304347826087
"12369","NCL","New Caledonia","Oceania","Melanesia",2022-08-25,0,0,0,0,2022-07-12,4726.185,289.95,0
"12370","NZL","New Zealand","Oceania","Australia and New Zealand",2022-08-25,0,4,0,4,2022-07-11,37500,5185.288,0.000106666666666667
"12371","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-08-25,0,172,1.07142857142857,167.714285714286,2022-05-01,240000,218541.212,0.000698809523809524
"12372","NOR","Norway","Europe","Northern Europe",2022-08-25,1,77,0.785714285714286,73.5,2022-05-31,57042.4383237622,5434.319,0.00128851434405429
"12373","PAN","Panama","Americas","Latin America and the Caribbean",2022-08-25,1,8,0.428571428571429,4.5,2022-07-06,29600,4408.581,0.000152027027027027
"12374","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-08-25,0,0,0,0,2022-08-26,27700,6780.744,0
"12375","PER","Peru","Americas","Latin America and the Caribbean",2022-08-25,19,1207,44.5714285714286,878,2022-06-28,260000,34049.588,0.00337692307692308
"12376","PHL","Philippines","Asia","South-eastern Asia",2022-08-25,0,0,0.214285714285714,1.57142857142857,2022-07-29,678100,115559.009,2.31739945646449e-06
"12377","POL","Poland","Europe","Eastern Europe",2022-08-25,1,122,2.64285714285714,104.428571428571,2022-06-13,840985.7595,39857.145,0.000124174006811552
"12378","PRT","Portugal","Europe","Southern Europe",2022-08-25,0,810,7.14285714285714,790,2022-05-17,74187.6105711891,10270.865,0.0106486783159289
"12379","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-08-25,0,77,3.07142857142857,57.2142857142857,2022-07-01,109606.1159,3252.407,0.00052199902573398
"12380","QAT","Qatar","Asia","Western Asia",2022-08-25,0,3,0,3,2022-07-21,27490.2444,2695.122,0.000109129622725362
"12381","ROU","Romania","Europe","Eastern Europe",2022-08-25,0,35,0.5,32.9285714285714,2022-06-14,10500,19659.267,0.00313605442176871
"12382","RUS","Russia","Europe","Eastern Europe",2022-08-25,0,1,0,1,2022-07-12,1532011.64928064,144713.314,6.52736550971759e-07
"12383","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-08-25,0,0,0,0,2022-08-04,503.836479112461,31.791,0
"12384","SAU","Saudi Arabia","Asia","Western Asia",2022-08-25,0,7,0.142857142857143,6,2022-07-14,371369.964,36408.82,1.61563954590576e-05
"12385","SRB","Serbia","Europe","Southern Europe",2022-08-25,0,31,0.571428571428571,27.5714285714286,2022-06-17,40000,7221.365,0.000689285714285714
"12386","SGP","Singapore","Asia","South-eastern Asia",2022-08-25,0,16,0.0714285714285714,15.5,2022-06-21,97403.7307,5975.689,0.000159131481808838
"12387","SVK","Slovakia","Europe","Eastern Europe",2022-08-25,0,12,0.214285714285714,10.4285714285714,2022-07-07,119076.8583,5643.453,8.75784898716246e-05
"12388","SVN","Slovenia","Europe","Southern Europe",2022-08-25,0,43,0.142857142857143,43,2022-05-24,15311.8711173472,2119.844,0.00280827860099243
"12389","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-08-25,0,4,0.0714285714285714,3.71428571428571,2022-06-23,309700,59893.885,1.19931731168412e-05
"12390","KOR","South Korea","Asia","Eastern Asia",2022-08-25,0,1,0,1,2022-06-22,520231.319373243,51815.81,1.92222183240479e-06
"12391","ESP","Spain","Europe","Southern Europe",2022-08-25,0,6284,72.4285714285714,5830.5,2022-05-18,890200,47558.63,0.00654965176364862
"12392","SDN","Sudan","Africa","Northern Africa",2022-08-25,0,2,0,2,2022-08-01,132000,46874.204,1.51515151515152e-05
"12393","SWE","Sweden","Europe","Northern Europe",2022-08-25,0,150,1.92857142857143,136.285714285714,2022-05-18,1e+05,10549.347,0.00136285714285714
"12394","CHE","Switzerland","Europe","Western Europe",2022-08-25,7,431,5,394.142857142857,2022-05-21,80000,8740.472,0.00492678571428571
"12395","THA","Thailand","Asia","South-eastern Asia",2022-08-25,0,5,0.0714285714285714,4.78571428571429,2022-07-21,527900,71697.03,9.06556977782589e-06
"12396","TUR","Turkey","Asia","Western Asia",2022-08-25,0,1,0,1,2022-06-30,870480.6582,85341.241,1.14879060273186e-06
"12397","UKR","Ukraine","Europe","Eastern Europe",2022-08-25,0,0,0,0,2022-09-15,179400,39701.739,0
"12398","ARE","United Arab Emirates","Asia","Western Asia",2022-08-25,0,0,0,0,2022-05-24,96299.5158,9441.129,0
"12399","GBR","United Kingdom","Europe","Northern Europe",2022-08-25,0,3340,23.0714285714286,3160.21428571429,2022-05-07,708621.322760554,67508.936,0.00445966581051095
"12400","USA","United States","Americas","Northern America",2022-08-25,521,15877,458.357142857143,12800.1428571429,2022-06-03,4500000,338289.857,0.00284447619047619
"12401","URY","Uruguay","Americas","Latin America and the Caribbean",2022-08-25,0,3,0.0714285714285714,2.14285714285714,2022-07-31,28600,3422.794,7.49250749250749e-05
"12402","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-08-25,2,3,0.142857142857143,1.14285714285714,2022-06-14,210800,28301.696,5.42152344808891e-06
"12403","AND","Andorra","Europe","Southern Europe",2022-08-26,0,4,0,4,2022-07-25,576.577710468845,79.824,0.00693748635677815
"12404","ARG","Argentina","Americas","Latin America and the Caribbean",2022-08-26,0,72,1.64285714285714,65.4285714285714,2022-06-03,205600,45510.318,0.000318232351306281
"12405","ABW","Aruba","Americas","Latin America and the Caribbean",2022-08-26,0,1,0.0714285714285714,0.214285714285714,2022-08-21,3587.1965,106.445,5.97362632032325e-05
"12406","AUS","Australia","Oceania","Australia and New Zealand",2022-08-26,4,106,2.57142857142857,87.9285714285714,2022-05-20,263500,26177.413,0.000333694768229873
"12407","AUT","Austria","Europe","Western Europe",2022-08-26,8,258,4.57142857142857,219.785714285714,2022-05-23,81238.97811776,8939.617,0.00270542194618849
"12408","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-08-26,0,0,0.0714285714285714,0.642857142857143,2022-06-27,2800,409.984,0.000229591836734694
"12409","BHR","Bahrain","Asia","Western Asia",2022-08-26,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"12410","BRB","Barbados","Americas","Latin America and the Caribbean",2022-08-26,0,0,0,0,2022-07-19,2600,281.635,0
"12411","BEL","Belgium","Europe","Western Europe",2022-08-26,0,671,8.92857142857143,615.142857142857,2022-05-19,105923.535897807,11655.93,0.00580742374137073
"12412","BEN","Benin","Africa","Sub-Saharan Africa",2022-08-26,0,3,0,3,2022-06-15,5800,13352.864,0.000517241379310345
"12413","BMU","Bermuda","Americas","Northern America",2022-08-26,0,0,0,0,2022-07-23,718.819322375309,64.184,0
"12414","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-08-26,7,52,3,30.1428571428571,2022-08-03,35500,12224.11,0.000849094567404427
"12415","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-08-26,0,3,0.142857142857143,2.85714285714286,2022-07-14,6900,3233.526,0.00041407867494824
"12416","BRA","Brazil","Americas","Latin America and the Caribbean",2022-08-26,0,3984,109,3317.14285714286,2022-06-10,2e+06,215313.498,0.00165857142857143
"12417","BGR","Bulgaria","Europe","Eastern Europe",2022-08-26,0,4,0,4,2022-06-23,57800,6781.953,6.9204152249135e-05
"12418","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-08-26,0,7,0,7,2022-06-13,7000,27914.536,0.001
"12419","CAN","Canada","Americas","Northern America",2022-08-26,0,1206,13.8571428571429,1125,2022-06-03,349800,38454.327,0.00321612349914237
"12420","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-08-26,0,3,0,3,2022-05-01,3000,5579.144,0.001
"12421","CHL","Chile","Americas","Latin America and the Caribbean",2022-08-26,0,270,10.2857142857143,187.5,2022-06-18,122600,19603.733,0.00152936378466558
"12422","CHN","China","Asia","Eastern Asia",2022-08-26,0,3,0,3,2022-06-24,23241963.5931,1425887.337,1.29076873732417e-07
"12423","COL","Colombia","Americas","Latin America and the Caribbean",2022-08-26,0,273,15.5714285714286,170,2022-06-25,356700,51874.024,0.00047659097280628
"12424","COG","Congo","Africa","Sub-Saharan Africa",2022-08-26,0,3,0,3,2022-05-21,1300,5970.424,0.00230769230769231
"12425","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-08-26,0,3,0,3,2022-07-21,10100,5180.829,0.000297029702970297
"12426","HRV","Croatia","Europe","Southern Europe",2022-08-26,1,26,1,19.3571428571429,2022-06-24,29500,4030.358,0.000656174334140436
"12427","CUB","Cuba","Americas","Latin America and the Caribbean",2022-08-26,0,1,0.0714285714285714,0.285714285714286,2022-08-23,279200,11212.191,1.02333196889071e-06
"12428","CUW","Curacao","Americas","Latin America and the Caribbean",2022-08-26,0,1,0.0714285714285714,0.5,2022-08-18,3029.62765740541,191.163,0.000165036782252048
"12429","CYP","Cyprus","Asia","Western Asia",2022-08-26,0,4,0.0714285714285714,3.64285714285714,2022-08-03,12765.1776,1251.488,0.00028537457581923
"12430","CZE","Czechia","Europe","Eastern Europe",2022-08-26,5,46,0.785714285714286,37.7857142857143,2022-05-24,111094.883774052,10493.986,0.000340121101909282
"12431","COD","Democratic Republic of Congo","Africa","Sub-Saharan Africa",2022-08-26,0,174,0.785714285714286,164.571428571429,2022-06-13,194900,99010.212,0.000844389063988859
"12432","DNK","Denmark","Europe","Northern Europe",2022-08-26,2,171,2.57142857142857,157.5,2022-05-23,50000,5882.261,0.00315
"12433","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-08-26,0,7,0.142857142857143,5.92857142857143,2022-07-06,142000,11228.821,4.17505030181087e-05
"12434","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-08-26,0,35,1.35714285714286,23,2022-06-14,89400,18001,0.000257270693512304
"12435","EGY","Egypt","Africa","Northern Africa",2022-08-26,0,0,0,0,2022-09-27,64300,110990.103,0
"12436","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-08-26,0,0,0,0,2022-09-01,54100,6336.392,0
"12437","EST","Estonia","Europe","Northern Europe",2022-08-26,0,10,0.0714285714285714,9.28571428571429,2022-06-28,9000,1326.062,0.00103174603174603
"12438","FIN","Finland","Europe","Northern Europe",2022-08-26,0,22,0,22,2022-05-20,58159.5605503088,5540.745,0.000378269708227415
"12439","FRA","France","Europe","Western Europe",2022-08-26,532,3421,58.5714285714286,2840.14285714286,2022-05-19,330000,64626.628,0.00860649350649351
"12440","GEO","Georgia","Asia","Western Asia",2022-08-26,0,2,0.0714285714285714,1.71428571428571,2022-06-15,18500,3744.385,9.26640926640927e-05
"12441","DEU","Germany","Europe","Western Europe",2022-08-26,18,3405,21.6428571428571,3249,2022-05-20,750000,83369.843,0.004332
"12442","GHA","Ghana","Africa","Sub-Saharan Africa",2022-08-26,0,56,0.642857142857143,48.2857142857143,2022-06-13,54800,33475.87,0.000881126173096976
"12443","GIB","Gibraltar","Europe","Southern Europe",2022-08-26,0,6,0,6,2022-06-02,235.82739112419,32.649,0.0254423371746513
"12444","GRC","Greece","Europe","Southern Europe",2022-08-26,0,54,0.428571428571429,50.4285714285714,2022-06-09,94000,10384.971,0.000536474164133739
"12445","GRL","Greenland","Americas","Northern America",2022-08-26,0,2,0,2,2022-08-10,632.382709978253,56.466,0.00316264181237462
