country,iso3,who_region,who_region_long,reference_date,date_type,cases
Spain,ESP,EURO,European Region,2022-08-20,Onset,28
Spain,ESP,EURO,European Region,2022-08-21,Onset,24
Spain,ESP,EURO,European Region,2022-08-22,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-22,Onset,45
Spain,ESP,EURO,European Region,2022-08-23,Onset,21
Spain,ESP,EURO,European Region,2022-08-24,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-24,Reported,1
Spain,ESP,EURO,European Region,2022-08-24,Onset,30
Spain,ESP,EURO,European Region,2022-08-25,Reported,1
Spain,ESP,EURO,European Region,2022-08-25,Onset,34
Spain,ESP,EURO,European Region,2022-08-26,Onset,16
Spain,ESP,EURO,European Region,2022-08-27,Reported,1
Spain,ESP,EURO,European Region,2022-08-27,Onset,20
Spain,ESP,EURO,European Region,2022-08-28,Onset,17
Spain,ESP,EURO,European Region,2022-08-29,Reported,1
Spain,ESP,EURO,European Region,2022-08-29,Onset,18
Spain,ESP,EURO,European Region,2022-08-30,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-30,Onset,17
Spain,ESP,EURO,European Region,2022-08-31,Onset,21
Spain,ESP,EURO,European Region,2022-09-01,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-01,Reported,1
Spain,ESP,EURO,European Region,2022-09-01,Onset,22
Spain,ESP,EURO,European Region,2022-09-02,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-02,Onset,17
Spain,ESP,EURO,European Region,2022-09-03,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-03,Onset,15
Spain,ESP,EURO,European Region,2022-09-04,Reported,2
Spain,ESP,EURO,European Region,2022-09-04,Onset,22
Spain,ESP,EURO,European Region,2022-09-05,Onset,16
Spain,ESP,EURO,European Region,2022-09-06,Diagnosis,2
Spain,ESP,EURO,European Region,2022-09-06,Onset,20
Spain,ESP,EURO,European Region,2022-09-07,Diagnosis,2
Spain,ESP,EURO,European Region,2022-09-07,Reported,1
Spain,ESP,EURO,European Region,2022-09-07,Onset,16
Spain,ESP,EURO,European Region,2022-09-08,Onset,12
Spain,ESP,EURO,European Region,2022-09-09,Onset,11
Spain,ESP,EURO,European Region,2022-09-10,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-10,Onset,7
Spain,ESP,EURO,European Region,2022-09-11,Onset,12
Spain,ESP,EURO,European Region,2022-09-12,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-12,Onset,10
Spain,ESP,EURO,European Region,2022-09-13,Diagnosis,3
Spain,ESP,EURO,European Region,2022-09-13,Onset,11
Spain,ESP,EURO,European Region,2022-09-14,Diagnosis,2
Spain,ESP,EURO,European Region,2022-09-14,Reported,2
Spain,ESP,EURO,European Region,2022-09-14,Onset,8
Spain,ESP,EURO,European Region,2022-09-15,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-15,Onset,3
Spain,ESP,EURO,European Region,2022-09-16,Onset,9
Spain,ESP,EURO,European Region,2022-09-17,Onset,9
Spain,ESP,EURO,European Region,2022-09-19,Onset,5
Spain,ESP,EURO,European Region,2022-09-20,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-20,Onset,6
Spain,ESP,EURO,European Region,2022-09-21,Onset,6
Spain,ESP,EURO,European Region,2022-09-22,Onset,4
Spain,ESP,EURO,European Region,2022-09-23,Onset,9
Spain,ESP,EURO,European Region,2022-09-24,Onset,4
Spain,ESP,EURO,European Region,2022-09-25,Onset,6
Spain,ESP,EURO,European Region,2022-09-26,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-26,Onset,5
